,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
193,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Koshari Station (كشري ستيشن),26.29575291399683,50.189842023656944,Egyptian Restaurant
194,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,معجنات و شاورما اللذيذة,26.296383292421442,50.19183150793418,Shawarma Place
195,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Karak,26.2965705814086,50.192554470364456,Café
196,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Babel Pastries (معجنات بابل),26.300616686166773,50.188981689861976,Bakery
197,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Daan Phamacy (صيدلية دان),26.295801,50.190417,Pharmacy
198,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Sama Deeraty (سماء ديرتي),26.297201474489448,50.193554923611,Middle Eastern Restaurant
199,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Abu Saif Tea,26.300065,50.193351,Tea Room
200,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Baskin Robbins (باسكن روبنز),26.295809348733975,50.19165403705664,Ice Cream Shop
201,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Zümrüt (زمرُت),26.300605867707638,50.189232145806685,Turkish Restaurant
202,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,مطعم وفول روان,26.296440692961838,50.1919181508884,Breakfast Spot
203,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,الهاشمي للخياطة الرجالية,26.295863,50.189853,Tailor Shop
204,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Cairo 50 Restu. (مطعم القاهرة 50),26.296533776669968,50.19228486751866,African Restaurant
205,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Shawrma Operation (شاورما أوبريشن),26.296569715506617,50.19257298484128,Shawarma Place
206,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Foreggsample (فورإقزامبل),26.295733736565058,50.18982556971919,Breakfast Spot
207,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Shandar (شاندار),26.299967179763698,50.1929266934059,Indian Restaurant
208,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Casa Grill (مشاوي البيت الشامي),26.29637894569465,50.19174201185685,BBQ Joint
209,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Samra Coffee (سمرا كافيه),26.300672,50.189673,Coffee Shop
210,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,الاتصالات السعودية STC,26.294824680257836,50.18972864006924,Mobile Phone Shop
211,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Left Cafe (ليفت كافيه),26.298447,50.18913,Coffee Shop
212,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Abu Anas Restaurant (مطعم أبو أنس),26.296340942382812,50.19178009033203,Middle Eastern Restaurant
213,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,The Exit Diner,26.295764,50.189728,American Restaurant
214,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Al-Hashmi Uniform (الهاشمي للزي الموحد),26.295791625976562,50.18860626220703,Clothing Store
215,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Crispy Meal,26.296213722526495,50.19353927584374,Fast Food Restaurant
216,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,كرك و چباتي,26.29643,50.1924,Snack Place
217,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Noria pastry الناعورة,26.297305785374903,50.194560864978406,Bakery
218,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,G27 Clutchs,26.29480345279799,50.190754170314584,Arcade
219,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,خلطة ولقمة,26.29715169693086,50.18618968792295,Food Truck
220,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Al Dawa Pharmacy (صيدلية الدواء),26.296861718254075,50.19359960444831,Pharmacy
221,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,مطعم شواية الدار البخاري,26.295999,50.193639,Restaurant
222,Al Aqrabiyah Dist.,26.297885457971017,50.189789413188414,Oxygen Uniforms (أوكسجين للزي الموحد),26.29463,50.18669,Clothing Store
223,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,جنة مصر,26.274204,50.205722,Bakery
224,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,معجنات أبوعلي,26.270201152110225,50.20579649056128,Bakery
225,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Baskin-Robbins,26.27399253845215,50.206886291503906,Ice Cream Shop
226,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,معجنات ابو ماهر,26.275802796490343,50.208529676596456,Bakery
227,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,مطعم راعي المشويات,26.26945754988845,50.20644603002555,Middle Eastern Restaurant
228,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,SUBWAY,26.27020076584598,50.20580069260329,Sandwich Place
229,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Port Store,26.272921415523978,50.20649621472399,Antique Shop
230,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Costa Coffee,26.273304455812834,50.206989004835776,Coffee Shop
231,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,pandati day bay day,26.275568,50.207589,Market
232,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,سوق الاثاث,26.274847,50.205427,Furniture / Home Store
233,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,خبز و ملح,26.272045,50.20693,Bakery
234,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Dolsito Sweets,26.274238,50.204383,Bakery
235,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Al Gosaibi Hotel Al Khobar,26.27136567926464,50.20690352055124,Hotel
236,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,KFC | كنتاكي,26.271304122534993,50.206884092332125,Fried Chicken Joint
237,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Pizza Inn,26.275348777819417,50.20560115715771,Pizza Place
238,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Smokin Aces Training Courts,26.271341961175864,50.20779356868047,Soccer Field
239,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Romano's Macaroni Grill,26.270197323323014,50.20580192684518,Italian Restaurant
240,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Fillfilah Restaurant - Thoqbah,26.270193007175415,50.20580455532259,Middle Eastern Restaurant
241,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Fidha Juice عصائر الخبر,26.274575,50.210676,Juice Bar
242,Al Khubar Al Janubiyah Dist.,26.27328286536233,50.20615011927536,Top Meal,26.268949061157645,50.204977641675114,Fried Chicken Joint
243,Ar Rawabi Dist.,26.333200268444443,50.20689157088889,9&More,26.335306703358683,50.20387222940592,Café
244,Ar Rawabi Dist.,26.333200268444443,50.20689157088889,Swimming Pool,26.335316897049164,50.20372885526916,Pool
245,Ar Rawabi Dist.,26.333200268444443,50.20689157088889,SMSA Express,26.332871133703378,50.202252657279296,Shipping Store
246,Ar Rawabi Dist.,26.333200268444443,50.20689157088889,Barncafé (بارن كافيه),26.332124062356222,50.20322780970705,Coffee Shop
247,Ar Rawabi Dist.,26.333200268444443,50.20689157088889,Vertical Cinema,26.335266,50.20371,Movie Theater
248,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Dunkin’ Donuts (دانكن دونتس),26.312614026534398,50.21722699165273,Donut Shop
249,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Backyard (حديقة المنزل),26.31267048922453,50.216800914971046,Butcher
250,Al Yarmok Dist.,26.312832664111106,50.219619391555526,ZEST (زيست),26.313008439937477,50.217171478859356,Juice Bar
251,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Verocci Cafe (Verocci Cafe Khobar ༄ ڤيروتشي كافيه),26.312678606090248,50.21729817343487,Coffee Shop
252,Al Yarmok Dist.,26.312832664111106,50.219619391555526,CAVO (كاڤو),26.314477,50.217217,Coffee Shop
253,Al Yarmok Dist.,26.312832664111106,50.219619391555526,قصر الحلو - عبدالرحمن الحلاب واؤلاده,26.310794,50.217351,Dessert Shop
254,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Shrq Coffee Roasters (مقهى ومحمصة شرق),26.311589,50.223169,Coffee Roaster
255,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Yarmouk Walk (ممشى اليرموك),26.313147,50.223476,Track
256,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Milky,26.315226,50.222746,Ice Cream Shop
257,Al Yarmok Dist.,26.312832664111106,50.219619391555526,STREAT,26.31547721397552,50.22261452744743,Food Truck
258,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Peek-A-Brew,26.3092,50.219423,Coffee Shop
259,Al Yarmok Dist.,26.312832664111106,50.219619391555526,WOODS Specialty Café & Roastery (وودز مقهى مختص ومحمصة),26.312952,50.223782,Coffee Roaster
260,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Maestro Pizza (مايسترو بيتزا),26.312642272317152,50.217214749514795,Pizza Place
261,Al Yarmok Dist.,26.312832664111106,50.219619391555526,TopCoat Nail & Hair Spa,26.309206176329003,50.21853958982463,Nail Salon
262,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Café Bateel (بتيل),26.30917998221929,50.21993732896186,Café
263,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Ensiyab Yoga,26.309211271425855,50.21845909787803,Yoga Studio
264,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Cacao Sampaka (كاكاو سامباكا),26.313561975099873,50.2165643797842,Café
265,Al Yarmok Dist.,26.312832664111106,50.219619391555526,La Ville Fleurs (لاڤيل فلوغ),26.30906926636107,50.21935222253254,Flower Shop
266,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Olden (اولدن),26.315327,50.216122,Coffee Shop
267,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Olio (أوليو),26.309219798328773,50.219822033426716,Italian Restaurant
268,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Lusin (لوسين),26.309260970641578,50.22011990129367,Eastern European Restaurant
269,Al Yarmok Dist.,26.312832664111106,50.219619391555526,ALSHAIKH AVENUE (الشيخ آڤينيو),26.308834,50.21997,Plaza
270,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Chopard,26.309027430498805,50.218379762629894,Watch Shop
271,Al Yarmok Dist.,26.312832664111106,50.219619391555526,COSMO (كوزمو),26.310838094302113,50.22337376147732,Coffee Shop
272,Al Yarmok Dist.,26.312832664111106,50.219619391555526,GO-YA! (غويا),26.310720046732573,50.22344011866045,Burger Joint
273,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Alley Café (ألي كافيه),26.314899598544464,50.22291227129518,Café
274,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Al Dawaa Pharmacy,26.315035881296666,50.21700869494027,Pharmacy
275,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Subway (صب واي),26.30906,50.219013,Sandwich Place
276,Al Yarmok Dist.,26.312832664111106,50.219619391555526,TOUS ALSHAIKH AVENUE - KHOBAR,26.308898912705978,50.21797130349105,Jewelry Store
277,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Khobar Corniche (كورنيش الخبر),26.315207,50.223592,Waterfront
278,Al Yarmok Dist.,26.312832664111106,50.219619391555526,La Pazzia (لا بازيا),26.310794051958958,50.22339966102346,Coffee Shop
279,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Ascott Corniche Al Khobar,26.311796,50.223295,Hotel
280,Al Yarmok Dist.,26.312832664111106,50.219619391555526,L’antica Pizzeria Da Michele (أنتيكا بيتزاريا دا ميكيليه),26.312951,50.223628,Pizza Place
281,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Lapazzia,26.310738802351587,50.22342707313598,Café
282,Al Yarmok Dist.,26.312832664111106,50.219619391555526,DCAFE,26.309349,50.22227,Coffee Shop
283,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Wojooh (وجوه),26.30912305875669,50.21893942642491,Cosmetics Shop
284,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Raftaar (رافتار),26.313358,50.223772,Indian Restaurant
285,Al Yarmok Dist.,26.312832664111106,50.219619391555526,SHRIMP RUSH (شرمب رش),26.309477291234217,50.22273302078247,Seafood Restaurant
286,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Lucca Steakhouse (لوكا ستيك هاوس),26.31443811930482,50.21633345769836,Steakhouse
287,Al Yarmok Dist.,26.312832664111106,50.219619391555526,New York Coffee (نيويورك كوفي),26.314478,50.222701,Coffee Shop
288,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Ballan (بلّان),26.31530784881593,50.216411363281615,Tailor Shop
289,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Tea Club (نادي الشاي),26.309232738350012,50.22031309513966,Tea Room
290,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Lascala Urban Eatery,26.30924312123533,50.22214337616926,Restaurant
291,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Baker & Cook (بيكر & كوك),26.308718,50.220088,Bakery
292,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Tropical Cafe (مقهى تروبيكال),26.309914,50.223396,Coffee Shop
293,Al Yarmok Dist.,26.312832664111106,50.219619391555526,The Crawley’s,26.314797,50.2171,Café
294,Al Yarmok Dist.,26.312832664111106,50.219619391555526,HUBLOT (هوبلو),26.30902836744665,50.21831493665991,Watch Shop
295,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Gusto (جوستو),26.30950256020397,50.22229463522675,Restaurant
296,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Holiday Inn Al Khobar - Corniche (هوليدي إن),26.31691755366021,50.218120652201605,Hotel
297,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Omega,26.308951,50.218261,Watch Shop
298,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Elixir (إلكسير),26.309511,50.2227,Coffee Shop
299,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Beverly Donuts (بيڤرلي دوناتس),26.309326,50.222332,Donut Shop
300,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Sushi Yoshi (سوشي يوشي),26.314695042501807,50.216599581321915,Sushi Restaurant
301,Al Yarmok Dist.,26.312832664111106,50.219619391555526,Coffee Shop Company-Holiday Inn Corniche,26.31682051914656,50.21829818557751,Coffee Shop
302,Al Yarmok Dist.,26.312832664111106,50.219619391555526,كسوة للخياطة الرجالية (كسوة للخياطه الرجالية),26.314788086152806,50.21702037613745,Tailor Shop
303,Al Yarmok Dist.,26.312832664111106,50.219619391555526,HCare Spa & Fitness,26.317003655078544,50.21869082039894,Gym / Fitness Center
304,Al Yarmok Dist.,26.312832664111106,50.219619391555526,La Mode,26.31689216325702,50.21756738394591,Hookah Bar
305,Qurtubah Dist.,26.340919061199994,50.187922822933324,Biscotti (بيسكوتي),26.338520291253417,50.191658524131824,Bakery
306,Qurtubah Dist.,26.340919061199994,50.187922822933324,Bairot pastry (معجنات بيروت),26.33860479001806,50.191703121082966,Bakery
307,Qurtubah Dist.,26.340919061199994,50.187922822933324,المحترفون,26.33835847605673,50.19104634766951,Pool Hall
308,Qurtubah Dist.,26.340919061199994,50.187922822933324,Bistro Lounge,26.344089194450117,50.185366303217734,Bistro
309,Qurtubah Dist.,26.340919061199994,50.187922822933324,Starbucks,26.345293,50.186858,Coffee Shop
310,Qurtubah Dist.,26.340919061199994,50.187922822933324,Power Gym (صالة القوة),26.338364549782366,50.19093241527255,Gym
311,Qurtubah Dist.,26.340919061199994,50.187922822933324,ملعب المنارات,26.339117,50.190613,Soccer Field
312,Qurtubah Dist.,26.340919061199994,50.187922822933324,Lemon Restaurant (مطعم ليمون),26.338008,50.190526,Lebanese Restaurant
313,Qurtubah Dist.,26.340919061199994,50.187922822933324,Billiardo Game Room,26.338541,50.191711,Pool Hall
314,Al Jawharah Dist.,26.330015957187502,50.19572536249997,The Garden,26.327428,50.195294,Hookah Bar
315,Al Jawharah Dist.,26.330015957187502,50.19572536249997,Rezayat Male Compound,26.329035935972758,50.20056488761894,Hotel
316,Al Jawharah Dist.,26.330015957187502,50.19572536249997,Oasis gardens pool,26.329033033767598,50.19635467438284,Water Park
317,Al Jawharah Dist.,26.330015957187502,50.19572536249997,Oasis Gardens Market,26.327057223095526,50.19578655669988,Convenience Store
318,Al Jawharah Dist.,26.330015957187502,50.19572536249997,جيم الغزال,26.328876909069386,50.19176797105587,Gym / Fitness Center
319,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Patio (باتيو),26.3182,50.20435,Plaza
320,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,TONI VAYZ | Elite Lounge (صالون توني ڤايز | إليت لاونج),26.31824328308381,50.203925371170044,Salon / Barbershop
321,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,D'oro Pizzeria (دورو بيتزاريا),26.3168180131126,50.20342005657125,Pizza Place
322,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,evoo (ايفو),26.317562,50.204046,Breakfast Spot
323,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Dose (دوز),26.318013,50.203846,Coffee Shop
324,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Baskin-Robbins,26.31674511893579,50.20348077831057,Ice Cream Shop
325,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Mix Fruity Juice,26.316693287990944,50.2035309904639,Juice Bar
326,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Fitnesstime - Golden Belt FT,26.317081,50.201504,Gym
327,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Farm Supermarket 10 (اسواق المزرعه ١٠),26.316810989820546,50.20388021970486,Supermarket
328,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,O K A Coffee (أوكا),26.316813112284454,50.20409237050519,Coffee Shop
329,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,O burger (أو برجر),26.316847222913985,50.20404540985859,Burger Joint
330,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Flamingo,26.3167665452207,50.20407908915249,Middle Eastern Restaurant
331,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,caffe nagam,26.318409478066446,50.20745005803218,Hookah Bar
332,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Pizza Station (بيتزا ستيشن),26.31689280531605,50.204147065574254,Pizza Place
333,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,966Mantra,26.314684,50.200842,Yoga Studio
334,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Joffrey's (جوفريز),26.320722838150427,50.207717226111896,Coffee Shop
335,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Sunrise Pastry,26.316870757121162,50.20338232458307,Pastry Shop
336,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Pikniq (بك نك),26.31811,50.203893,Restaurant
337,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Diet Center - Fitness Time,26.317017142006122,50.20179033279419,Health Food Store
338,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Golden Belt Boofyia بوفية الحزام الذهبي,26.3202888216255,50.2072585183385,Breakfast Spot
339,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,mangiamo restaurant,26.314503687593586,50.20524414348006,Italian Restaurant
340,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Lagona,26.31702897252028,50.20697391936509,Asian Restaurant
341,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Studio55,26.317386,50.203368,Gym / Fitness Center
342,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,The Gym,26.320018446276723,50.20241827800443,Gym
343,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,فتنس تايم الحزام,26.31734068583203,50.20160842188053,Pool
344,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Fit Food,26.31738049453486,50.20154842051883,Food Truck
345,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Fittness Time’s Park ( حديقة فتنس ),26.31695542192062,50.20062252300125,Park
346,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,scratch winter nights (ليالي سكراتش الشتوية),26.317734762561052,50.20028555710365,Park
347,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,ليالي سكراتش الشتوية,26.317597350589864,50.200209291152774,Rest Area
348,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,Nespresso Beverly Hills Boutique & Cafe,26.319862,50.200334,Café
349,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,حديقة الندى,26.320689,50.200804,Bathing Area
350,Al Hizam Adh Dhahabi Dist.,26.318313031041665,50.20359533520834,التميمي,26.320272239696106,50.207637683606315,Supermarket
351,Al Andalus Dist.,26.32556764760869,50.183434781304356,&Beyond,26.328345,50.18034,Coffee Shop
352,Al Andalus Dist.,26.32556764760869,50.183434781304356,Villaggio (فيلاجيو),26.32834116293551,50.18002333721233,Plaza
353,Al Andalus Dist.,26.32556764760869,50.183434781304356,Density Coffee Roasters (محمصة ومقهى دينسيتي),26.328630439164918,50.180291053698305,Coffee Shop
354,Al Andalus Dist.,26.32556764760869,50.183434781304356,Coffee Map (كوفي ماب),26.328723,50.180293,Coffee Shop
355,Al Andalus Dist.,26.32556764760869,50.183434781304356,All in 7 Coffee (الكل في سبعة),26.328504,50.180217,Coffee Shop
356,Al Andalus Dist.,26.32556764760869,50.183434781304356,RFLCT (رفلكت),26.328365,50.180998,Coffee Shop
357,Al Andalus Dist.,26.32556764760869,50.183434781304356,Day & Night Cafè,26.328992,50.18044,Coffee Shop
358,Al Andalus Dist.,26.32556764760869,50.183434781304356,Barn's (بارن كافيه),26.32274357758366,50.17979915233795,Coffee Shop
359,Al Andalus Dist.,26.32556764760869,50.183434781304356,The Lab (The LAB),26.32891,50.18085,American Restaurant
360,Al Andalus Dist.,26.32556764760869,50.183434781304356,Toast & Tonic (توست آند تونك),26.328915,50.180239,Breakfast Spot
361,Al Andalus Dist.,26.32556764760869,50.183434781304356,Merge (ميرج),26.328588,50.180315,Restaurant
362,Al Andalus Dist.,26.32556764760869,50.183434781304356,Yello karaoke,26.327798,50.180645,Restaurant
363,Al Andalus Dist.,26.32556764760869,50.183434781304356,La Pate Bakery,26.328728,50.180771,Bakery
364,Al Andalus Dist.,26.32556764760869,50.183434781304356,Le Café,26.327823,50.18009,Café
365,Al Andalus Dist.,26.32556764760869,50.183434781304356,Hdash Truck,26.325973461738,50.17936371068206,Food Truck
366,Al Andalus Dist.,26.32556764760869,50.183434781304356,Shrimplus (شريمبلس),26.328358,50.180404,Seafood Restaurant
367,Al Andalus Dist.,26.32556764760869,50.183434781304356,Falafel Chef (فلافل شيف),26.327744,50.179884,Falafel Restaurant
368,Al Andalus Dist.,26.32556764760869,50.183434781304356,Mokaya (موكايا),26.32845,50.17995,Café
369,Al Andalus Dist.,26.32556764760869,50.183434781304356,Queen Of India,26.327979,50.179897,Indian Restaurant
370,Al Andalus Dist.,26.32556764760869,50.183434781304356,Godiva,26.3283,50.180134,Coffee Shop
371,Al Andalus Dist.,26.32556764760869,50.183434781304356,Thermo (ثيرمو),26.328078,50.179919,Steakhouse
372,Al Andalus Dist.,26.32556764760869,50.183434781304356,Lepâte,26.328542,50.180465,Bakery
373,Al Andalus Dist.,26.32556764760869,50.183434781304356,مركز سربال ﻟﻠﺘﺨﻔﻴﻀﺎﺕ,26.322937966183293,50.18021670663308,Clothing Store
374,Al Andalus Dist.,26.32556764760869,50.183434781304356,Arev (أريڤ),26.328275,50.18072,Lebanese Restaurant
375,Al Andalus Dist.,26.32556764760869,50.183434781304356,Wallflower,26.327926,50.180224,Coffee Shop
376,Al Andalus Dist.,26.32556764760869,50.183434781304356,أمازون السعودية,26.323222,50.180067,Stationery Store
377,Al Andalus Dist.,26.32556764760869,50.183434781304356,Queenofindia,26.32811,50.180116,Theme Restaurant
378,Al Andalus Dist.,26.32556764760869,50.183434781304356,Royal Terminal King A.,26.323618011443934,50.187431313906764,Airport Terminal
379,Al Andalus Dist.,26.32556764760869,50.183434781304356,Pets Houses,26.322946,50.179926,Pet Store
380,Al Andalus Dist.,26.32556764760869,50.183434781304356,Reflect Coffee,26.328417,50.179987,Café
381,Al Andalus Dist.,26.32556764760869,50.183434781304356,Forsan Groceria,26.328459,50.179945,Butcher
382,Al Andalus Dist.,26.32556764760869,50.183434781304356,Fursan Grocery (أسواق فرسان),26.328482,50.179901,Market
383,Al Andalus Dist.,26.32556764760869,50.183434781304356,Amzon,26.322137,50.180225,Home Service
384,Al Hada Dist.,26.309538797666672,50.18252868066668,Al Muhaidib Park (حديقة المهيدب),26.309709354531698,50.18144446625498,Park
385,Al Hada Dist.,26.309538797666672,50.18252868066668,OAK SMOKEHOUSE (اوك سموك هاوس),26.30747262396801,50.18068087149942,BBQ Joint
386,Al Hada Dist.,26.309538797666672,50.18252868066668,Orchid Kids (أوركيد كيدز),26.307754,50.181248,Kids Store
387,Al Hada Dist.,26.309538797666672,50.18252868066668,Greens (جرينز),26.307404724767753,50.180785987886416,Health Food Store
388,Al Hada Dist.,26.309538797666672,50.18252868066668,Pluse,26.309676,50.179462,Coffee Shop
389,Al Hada Dist.,26.309538797666672,50.18252868066668,The Corner Concept Store (ذا كورنر كونسبت ستور),26.307468,50.178761,Clothing Store
390,Al Hada Dist.,26.309538797666672,50.18252868066668,39er Time (عصير تايم),26.307465760140577,50.18057685423436,Juice Bar
391,Al Hada Dist.,26.309538797666672,50.18252868066668,Burger Chef (برجر شيف),26.307462955168283,50.18062351002559,Burger Joint
392,Al Hada Dist.,26.309538797666672,50.18252868066668,Scratch Cafe (سكراتش كافيه),26.307484783104254,50.180774244466775,Coffee Shop
393,Al Hada Dist.,26.309538797666672,50.18252868066668,Caffeination (كافينيشن),26.307417701062352,50.17860877576965,Coffee Shop
394,Al Hada Dist.,26.309538797666672,50.18252868066668,SALT (سولت),26.30739486260496,50.1783492587832,Burger Joint
395,Al Hada Dist.,26.309538797666672,50.18252868066668,Forte (فورتيه),26.30836419185891,50.1777631981504,Coffee Shop
396,Al Hada Dist.,26.309538797666672,50.18252868066668,Mint (منت),26.307604,50.180698,Mediterranean Restaurant
397,Al Hada Dist.,26.309538797666672,50.18252868066668,The Boardwalk (مجمع الممشى البحري),26.30841366241167,50.17773707084709,Plaza
398,Al Hada Dist.,26.309538797666672,50.18252868066668,Al-Dawaa Pharmacy (صيدلية الدواء),26.307419959499697,50.17927875556716,Pharmacy
399,Al Hada Dist.,26.309538797666672,50.18252868066668,Farooj Republic (فروج ريبابلك),26.307448,50.180758,Fried Chicken Joint
400,Al Hada Dist.,26.309538797666672,50.18252868066668,Spectrum,26.306140039014764,50.18017979832846,Gym / Fitness Center
401,Al Hada Dist.,26.309538797666672,50.18252868066668,iluba (إلوبا),26.307942,50.178076,Flower Shop
402,Al Hada Dist.,26.309538797666672,50.18252868066668,Grind Coffee,26.30734160903883,50.17841440481968,Coffee Shop
